,precision,recall,f1-score,support
good,0.6666666666666666,1.0,0.8,4.0
irrelevant,0.75,0.75,0.75,4.0
none,1.0,0.5,0.6666666666666666,2.0
poor,0.8333333333333334,0.7142857142857143,0.7692307692307693,7.0
accuracy,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
macro avg,0.8125,0.7410714285714286,0.746474358974359,17.0
weighted avg,0.7941176470588235,0.7647058823529411,0.7598793363499246,17.0
