,precision,recall,f1-score,support
business,1.0,0.8571428571428571,0.923076923076923,14.0
government,0.9761904761904762,0.9761904761904762,0.9761904761904762,42.0
industry,0.8,0.8,0.8000000000000002,5.0
macro,0.9864864864864865,0.9864864864864865,0.9864864864864865,74.0
personal,0.25,0.5,0.3333333333333333,2.0
accuracy,0.9562043795620438,0.9562043795620438,0.9562043795620438,0.9562043795620438
macro avg,0.8025353925353926,0.823963963963964,0.8038174438174439,137.0
weighted avg,0.9671532846715328,0.9562043795620438,0.9605090772973983,137.0
