,precision,recall,f1-score,support
business,0.0,0.0,0.0,2.0
government,0.7894736842105263,0.5555555555555556,0.6521739130434783,27.0
industry,0.0,0.0,0.0,5.0
macro,0.7840909090909091,0.9452054794520548,0.8571428571428572,73.0
other,0.0,0.0,0.0,4.0
accuracy,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.7567567567567568
macro avg,0.31471291866028706,0.30015220700152206,0.3018633540372671,111.0
weighted avg,0.707697530065951,0.7567567567567568,0.7223434614738963,111.0
