,precision,recall,f1-score,support
business,1.0,1.0,1.0,8.0
government,1.0,0.9811320754716981,0.9904761904761905,53.0
macro,1.0,1.0,1.0,42.0
personal,0.6666666666666666,1.0,0.8,2.0
accuracy,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9904761904761905
macro avg,0.9166666666666666,0.9952830188679245,0.9476190476190476,105.0
weighted avg,0.9936507936507936,0.9904761904761905,0.9913832199546485,105.0
