,precision,recall,f1-score,support
good,0.6666666666666666,0.75,0.7058823529411765,16.0
irrelevant,0.7380952380952381,0.8157894736842105,0.775,38.0
none,1.0,0.375,0.5454545454545454,8.0
poor,0.725,0.7073170731707317,0.7160493827160493,41.0
accuracy,0.7281553398058253,0.7281553398058253,0.7281553398058253,0.7281553398058253
macro avg,0.7824404761904762,0.6620266367137355,0.6855965702779429,103.0
weighted avg,0.742128987517337,0.7281553398058253,0.7229687252626525,103.0
