,precision,recall,f1-score,support
business,1.0,0.8571428571428571,0.923076923076923,7.0
government,0.9193548387096774,1.0,0.9579831932773109,57.0
industry,1.0,0.3333333333333333,0.5,3.0
macro,0.9423076923076923,0.9607843137254902,0.9514563106796117,51.0
personal,1.0,0.5,0.6666666666666666,6.0
accuracy,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419
macro avg,0.9723325062034739,0.7302521008403362,0.7998366187401025,124.0
weighted avg,0.9392009525334186,0.9354838709677419,0.9281520348629466,124.0
