,precision,recall,f1-score,support
business,0.972972972972973,0.6545454545454545,0.782608695652174,55.0
government,0.9492753623188406,0.8733333333333333,0.9097222222222222,150.0
industry,0.6923076923076923,0.391304347826087,0.5,23.0
macro,0.9045226130653267,0.989010989010989,0.9448818897637795,364.0
other,0.0,0.0,0.0,2.0
personal,0.5217391304347826,0.6666666666666666,0.5853658536585366,18.0
accuracy,0.8954248366013072,0.8954248366013072,0.8954248366013072,0.8954248366013072
macro avg,0.6734696285166025,0.5958101318970884,0.6204297768827854,612.0
weighted avg,0.8994533174640875,0.8954248366013072,0.8912996811014253,612.0
