,precision,recall,f1-score,support
good,0.7222222222222222,0.8125,0.7647058823529411,16.0
irrelevant,0.7560975609756098,0.8157894736842105,0.7848101265822784,38.0
none,1.0,0.375,0.5454545454545454,8.0
poor,0.7317073170731707,0.7317073170731707,0.7317073170731707,41.0
accuracy,0.7475728155339806,0.7475728155339806,0.7475728155339806,0.7475728155339806
macro avg,0.8025067750677506,0.6837491976893453,0.7066694678657339,103.0
weighted avg,0.7600705133264926,0.7475728155339806,0.7419584008874757,103.0
