,precision,recall,f1-score,support
business,0.0,0.0,0.0,2.0
government,0.8,0.4444444444444444,0.5714285714285714,27.0
industry,0.0,0.0,0.0,5.0
macro,0.7608695652173914,0.958904109589041,0.8484848484848485,73.0
other,0.0,0.0,0.0,4.0
accuracy,0.7387387387387387,0.7387387387387387,0.7387387387387387,0.7387387387387387
macro avg,0.3121739130434783,0.2806697108066971,0.28398268398268395,111.0
weighted avg,0.6949862906384646,0.7387387387387387,0.697008697008697,111.0
