,precision,recall,f1-score,support
better,0.8235294117647058,0.6363636363636364,0.717948717948718,22.0
irrelevant,0.7435897435897436,0.7631578947368421,0.7532467532467533,38.0
none,0.75,0.42857142857142855,0.5454545454545454,7.0
same,0.0,0.0,0.0,8.0
worse,0.5483870967741935,0.6538461538461539,0.5964912280701754,26.0
accuracy,0.6237623762376238,0.6237623762376238,0.6237623762376238,0.6237623762376238
macro avg,0.5731012504257286,0.49638782270361215,0.5226282489440385,101.0
weighted avg,0.6522982359540872,0.6237623762376238,0.6311406155074734,101.0
