,precision,recall,f1-score,support
business,1.0,1.0,1.0,14.0
government,0.9285714285714286,0.9285714285714286,0.9285714285714286,42.0
industry,1.0,0.4,0.5714285714285715,5.0
macro,0.9240506329113924,0.9864864864864865,0.954248366013072,74.0
personal,0.0,0.0,0.0,2.0
accuracy,0.9343065693430657,0.9343065693430657,0.9343065693430657,0.9343065693430657
macro avg,0.7705244122965642,0.663011583011583,0.6908496732026144,137.0
weighted avg,0.9224799039083433,0.9343065693430657,0.9231497951978845,137.0
