,precision,recall,f1-score,support
better,0.7222222222222222,0.5909090909090909,0.65,22.0
irrelevant,0.725,0.7631578947368421,0.7435897435897436,38.0
none,1.0,0.42857142857142855,0.6,7.0
same,0.0,0.0,0.0,8.0
worse,0.4642857142857143,0.5,0.48148148148148145,26.0
accuracy,0.5742574257425742,0.5742574257425742,0.5742574257425742,0.5742574257425742
macro avg,0.5823015873015873,0.45652768284347234,0.495014245014245,101.0
weighted avg,0.6189140342605689,0.5742574257425742,0.586880482920087,101.0
