,precision,recall,f1-score,support
business,0.9696969696969697,0.5818181818181818,0.7272727272727273,55.0
government,0.9380530973451328,0.7066666666666667,0.8060836501901141,150.0
industry,0.7692307692307693,0.43478260869565216,0.5555555555555556,23.0
macro,0.8387850467289719,0.9862637362637363,0.9065656565656566,364.0
other,0.0,0.0,0.0,2.0
personal,0.5652173913043478,0.7222222222222222,0.6341463414634146,18.0
accuracy,0.8496732026143791,0.8496732026143791,0.8496732026143791,0.8496732026143791
macro avg,0.6801638790510319,0.5719589026110765,0.6049373218412447,612.0
weighted avg,0.8614792086278349,0.8496732026143791,0.8416582654289794,612.0
