,precision,recall,f1-score,support
business,1.0,0.7142857142857143,0.8333333333333333,14.0
government,1.0,0.8571428571428571,0.923076923076923,42.0
industry,0.0,0.0,0.0,5.0
macro,0.8604651162790697,1.0,0.9249999999999999,74.0
personal,0.25,0.5,0.3333333333333333,2.0
accuracy,0.8832116788321168,0.8832116788321168,0.8832116788321168,0.8832116788321168
macro avg,0.622093023255814,0.6142857142857142,0.602948717948718,137.0
weighted avg,0.8771855372602274,0.8832116788321168,0.8726464533033875,137.0
