,precision,recall,f1-score,support
business,0.0,0.0,0.0,0.0
government,1.0,0.16666666666666666,0.2857142857142857,6.0
macro,0.7368421052631579,0.9333333333333333,0.8235294117647058,15.0
other,0.0,0.0,0.0,1.0
accuracy,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818
macro avg,0.4342105263157895,0.275,0.2773109243697479,22.0
weighted avg,0.7751196172248804,0.6818181818181818,0.6394194041252864,22.0
