,precision,recall,f1-score,support
0,0.0,0.0,0.0,2.0
1,0.3333333333333333,0.2,0.25,5.0
2,0.8450704225352113,0.821917808219178,0.8333333333333333,73.0
3,0.6,0.7777777777777778,0.6774193548387097,27.0
4,1.0,0.25,0.4,4.0
accuracy,0.7477477477477478,0.7477477477477478,0.7477477477477478,0.7477477477477478
macro avg,0.555680751173709,0.40993911719939113,0.4321505376344086,111.0
weighted avg,0.7527640316372711,0.7477477477477478,0.7385014046304369,111.0
