,precision,recall,f1-score,support
0,0.5882352941176471,0.625,0.6060606060606061,16.0
1,0.7317073170731707,0.7317073170731707,0.7317073170731707,41.0
2,0.375,0.3333333333333333,0.35294117647058826,9.0
accuracy,0.6515151515151515,0.6515151515151515,0.6515151515151515,0.6515151515151515
macro avg,0.5649808703969392,0.5633468834688347,0.5635696998681218,66.0
weighted avg,0.6482843137254902,0.6515151515151515,0.6495975800788635,66.0
