,precision,recall,f1-score,support
good,1.0,1.0,1.0,1.0
irrelevant,1.0,0.4166666666666667,0.5882352941176471,12.0
none,0.3333333333333333,1.0,0.5,1.0
poor,0.5,0.8571428571428571,0.631578947368421,7.0
accuracy,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
macro avg,0.7083333333333334,0.818452380952381,0.679953560371517,21.0
weighted avg,0.8015873015873017,0.6190476190476191,0.6180893409995577,21.0
