,precision,recall,f1-score,support
neg,0.36363636363636365,0.16,0.2222222222222222,25.0
neutral,0.28888888888888886,0.6842105263157895,0.40625,19.0
pos,0.36363636363636365,0.23529411764705882,0.2857142857142857,34.0
accuracy,0.32051282051282054,0.32051282051282054,0.32051282051282054,0.32051282051282054
macro avg,0.33872053872053876,0.3598348813209495,0.304728835978836,78.0
weighted avg,0.34542864542864543,0.32051282051282054,0.29472552910052907,78.0
