,precision,recall,f1-score,support
business,1.0,0.8181818181818182,0.9,11.0
government,0.9473684210526315,0.9473684210526315,0.9473684210526315,19.0
industry,1.0,0.6,0.75,5.0
macro,0.8923076923076924,0.9830508474576272,0.9354838709677419,59.0
personal,1.0,0.6,0.75,5.0
accuracy,0.9191919191919192,0.9191919191919192,0.9191919191919192,0.9191919191919192
macro avg,0.9679352226720648,0.7897202173384155,0.8565704584040746,99.0
weighted avg,0.9257187257187258,0.9191919191919192,0.9150863473444119,99.0
