,precision,recall,f1-score,support
business,0.0,0.0,0.0,8.0
government,0.0,0.0,0.0,53.0
industry,0.0,0.0,0.0,0.0
macro,0.40476190476190477,0.8095238095238095,0.5396825396825397,42.0
personal,0.0,0.0,0.0,2.0
accuracy,0.3238095238095238,0.3238095238095238,0.3238095238095238,0.3238095238095238
macro avg,0.08095238095238096,0.1619047619047619,0.10793650793650793,105.0
weighted avg,0.1619047619047619,0.3238095238095238,0.21587301587301586,105.0
