,precision,recall,f1-score,support
business,1.0,0.9285714285714286,0.962962962962963,14.0
government,0.975,0.9285714285714286,0.951219512195122,42.0
industry,0.8,0.8,0.8000000000000002,5.0
macro,0.9605263157894737,0.9864864864864865,0.9733333333333333,74.0
personal,0.6666666666666666,1.0,0.8,2.0
accuracy,0.9562043795620438,0.9562043795620438,0.9562043795620438,0.9562043795620438
macro avg,0.8804385964912281,0.9287258687258688,0.8975031616982838,137.0
weighted avg,0.9588487642463824,0.9562043795620438,0.956637720148491,137.0
