,precision,recall,f1-score,support
better,0.75,0.5,0.6,6.0
irrelevant,0.6,0.75,0.6666666666666666,4.0
none,1.0,0.5,0.6666666666666666,2.0
same,0.0,0.0,0.0,2.0
worse,0.3333333333333333,1.0,0.5,2.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.5366666666666667,0.55,0.48666666666666664,16.0
weighted avg,0.5979166666666667,0.5625,0.5374999999999999,16.0
