,precision,recall,f1-score,support
business,0.0,0.0,0.0,10.0
government,0.0,0.0,0.0,14.0
industry,0.0,0.0,0.0,4.0
macro,0.7441860465116279,1.0,0.8533333333333334,96.0
other,0.0,0.0,0.0,2.0
personal,0.0,0.0,0.0,3.0
accuracy,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279
macro avg,0.12403100775193798,0.16666666666666666,0.14222222222222222,129.0
weighted avg,0.5538128718226069,0.7441860465116279,0.6350387596899225,129.0
