,precision,recall,f1-score,support
better,0.5,0.6666666666666666,0.5714285714285715,3.0
none,0.0,0.0,0.0,1.0
same,0.0,0.0,0.0,0.0
worse,0.5,0.3333333333333333,0.4,6.0
accuracy,0.4,0.4,0.4,0.4
macro avg,0.25,0.25,0.24285714285714288,10.0
weighted avg,0.45,0.4,0.4114285714285715,10.0
