,precision,recall,f1-score,support
better,1.0,0.5,0.6666666666666666,6.0
none,0.0,0.0,0.0,2.0
worse,0.2857142857142857,1.0,0.4444444444444445,2.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.42857142857142855,0.5,0.3703703703703704,10.0
weighted avg,0.6571428571428571,0.5,0.48888888888888893,10.0
