,precision,recall,f1-score,support
business,0.0,0.0,0.0,1.0
government,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
industry,0.0,0.0,0.0,1.0
macro,0.8,0.9230769230769231,0.8571428571428571,13.0
other,0.0,0.0,0.0,1.0
accuracy,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727
macro avg,0.32666666666666666,0.35128205128205126,0.3380952380952381,22.0
weighted avg,0.7000000000000001,0.7727272727272727,0.7337662337662337,22.0
