,precision,recall,f1-score,support
0,0.8888888888888888,0.96,0.923076923076923,50.0
1,0.3333333333333333,1.0,0.5,1.0
2,1.0,0.8333333333333334,0.9090909090909091,6.0
3,0.7,1.0,0.8235294117647058,7.0
4,1.0,0.25,0.4,4.0
5,0.47058823529411764,0.8,0.5925925925925927,10.0
6,0.9393939393939394,0.8378378378378378,0.8857142857142858,37.0
7,0.7894736842105263,0.9375,0.8571428571428572,16.0
8,0.5,0.5,0.5,2.0
9,0.7272727272727273,1.0,0.8421052631578948,8.0
10,0.0,0.0,0.0,3.0
11,0.9711538461538461,0.8416666666666667,0.9017857142857143,120.0
accuracy,0.8560606060606061,0.8560606060606061,0.8560606060606061,0.8560606060606061
macro avg,0.6933420545456149,0.7466948198198198,0.6779198297354903,264.0
weighted avg,0.8906418870920699,0.8560606060606061,0.8630146421285366,264.0
