,precision,recall,f1-score,support
business,1.0,0.8571428571428571,0.923076923076923,14.0
government,0.975609756097561,0.9523809523809523,0.963855421686747,42.0
industry,1.0,0.8,0.888888888888889,5.0
macro,0.9605263157894737,0.9864864864864865,0.9733333333333333,74.0
personal,0.5,1.0,0.6666666666666666,2.0
accuracy,0.9562043795620438,0.9562043795620438,0.9562043795620438,0.9562043795620438
macro avg,0.8872272143774069,0.919202059202059,0.8831642467305117,137.0
weighted avg,0.9639018768213038,0.9562043795620438,0.9577332049515674,137.0
