,precision,recall,f1-score,support
,0.0,0.0,0.0,11.0
good,0.0,0.0,0.0,2.0
none,0.11538461538461539,1.0,0.20689655172413793,3.0
poor,0.0,0.0,0.0,10.0
accuracy,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539
macro avg,0.028846153846153848,0.25,0.05172413793103448,26.0
weighted avg,0.013313609467455622,0.11538461538461539,0.02387267904509284,26.0
