,precision,recall,f1-score,support
better,1.0,0.6666666666666666,0.8,6.0
irrelevant,0.3333333333333333,0.8,0.47058823529411764,5.0
none,1.0,0.5,0.6666666666666666,2.0
same,0.0,0.0,0.0,2.0
worse,0.8,0.4444444444444444,0.5714285714285714,9.0
accuracy,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666
macro avg,0.6266666666666666,0.4822222222222223,0.5017366946778712,24.0
weighted avg,0.7027777777777778,0.5416666666666666,0.5678804855275444,24.0
