,precision,recall,f1-score,support
good,0.5714285714285714,1.0,0.7272727272727273,4.0
irrelevant,0.75,0.75,0.75,4.0
none,1.0,0.5,0.6666666666666666,2.0
poor,0.8,0.5714285714285714,0.6666666666666666,7.0
accuracy,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
macro avg,0.7803571428571427,0.7053571428571428,0.7026515151515151,17.0
weighted avg,0.7579831932773109,0.7058823529411765,0.7005347593582887,17.0
