,precision,recall,f1-score,support
business,0.975609756097561,0.7272727272727273,0.8333333333333334,55.0
government,0.9057971014492754,0.8333333333333334,0.8680555555555555,150.0
industry,1.0,0.08695652173913043,0.16,23.0
macro,0.851063829787234,0.989010989010989,0.914866581956798,364.0
other,0.0,0.0,0.0,2.0
personal,1.0,0.4444444444444444,0.6153846153846153,18.0
accuracy,0.8741830065359477,0.8741830065359477,0.8741830065359477,0.8741830065359477
macro avg,0.7887451145556783,0.5135030026334374,0.5652733477050503,612.0
weighted avg,0.8828681958256704,0.8741830065359477,0.8558987346010855,612.0
