,precision,recall,f1-score,support
0,0.0,0.0,0.0,2.0
1,0.5,0.4,0.4444444444444445,5.0
2,0.9014084507042254,0.8767123287671232,0.8888888888888888,73.0
3,0.7741935483870968,0.8888888888888888,0.8275862068965517,27.0
4,0.5,0.5,0.5,4.0
accuracy,0.8288288288288288,0.8288288288288288,0.8288288288288288,0.8288288288288288
macro avg,0.5351203998182644,0.5331202435312024,0.532183908045977,111.0
weighted avg,0.8216760604311717,0.8288288288288288,0.8239273756515135,111.0
