,precision,recall,f1-score,support
business,0.0,0.0,0.0,1.0
government,0.5,0.3333333333333333,0.4,3.0
industry,0.0,0.0,0.0,1.0
macro,0.8260869565217391,1.0,0.9047619047619047,19.0
other,0.0,0.0,0.0,1.0
accuracy,0.8,0.8,0.8,0.8
macro avg,0.26521739130434785,0.26666666666666666,0.26095238095238094,25.0
weighted avg,0.6878260869565217,0.8,0.7356190476190476,25.0
