,precision,recall,f1-score,support
business,1.0,0.4166666666666667,0.5882352941176471,12.0
government,1.0,0.75,0.8571428571428571,40.0
industry,0.6,0.6,0.6,5.0
macro,0.9302325581395349,0.975609756097561,0.9523809523809523,82.0
other,0.0,0.0,0.0,0.0
personal,0.16666666666666666,1.0,0.2857142857142857,2.0
accuracy,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234
macro avg,0.6161498708010336,0.6237127371273713,0.5472455648926237,141.0
weighted avg,0.9334212985870581,0.851063829787234,0.8724198899417922,141.0
