,precision,recall,f1-score,support
good,0.6923076923076923,0.5625,0.6206896551724138,16.0
irrelevant,0.7380952380952381,0.8157894736842105,0.775,38.0
none,1.0,0.375,0.5454545454545454,8.0
poor,0.6888888888888889,0.7560975609756098,0.7209302325581395,41.0
accuracy,0.7184466019417476,0.7184466019417476,0.7184466019417476,0.7184466019417476
macro avg,0.7798229548229549,0.627346758664955,0.6655186082962747,103.0
weighted avg,0.7317377336794813,0.7184466019417476,0.7116777706920262,103.0
