,precision,recall,f1-score,support
0,0.9,0.9,0.9,10.0
3,0.75,1.0,0.8571428571428571,3.0
4,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0
6,0.875,0.875,0.875,8.0
7,0.8888888888888888,1.0,0.9411764705882353,8.0
9,1.0,1.0,1.0,2.0
11,0.9565217391304348,0.88,0.9166666666666666,25.0
accuracy,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632
macro avg,0.6713013285024154,0.7068749999999999,0.6862482492997198,57.0
weighted avg,0.899546571743368,0.8947368421052632,0.8950439825052827,57.0
